"opr_date","nodename","he01","he02","he03","he04","he05","he06","he07","he08","he09","he10","he11","he12","he13","he14","he15","he16","he17","he18","he19","he20","he21","he22","he23","he24","updated_at"
2025-04-30,VEA-TAC,44.55,44.00,44.00,44.00,46.85,51.00,53.80,54.00,49.75,49.85,47.00,45.01,48.19,49.89,52.64,57.39,61.04,64.13,65.37,64.67,64.26,59.70,54.60,50.05,2025-04-30 07:19:23.687 -0700
2025-04-30,AZPS,3217.14,3150.39,3005.05,3076.09,3109.21,3219.99,3352.05,3264.29,2997.71,2817.82,2815.45,2911.92,3071.55,3248.03,3500.63,3770.83,3995.88,4313.08,4336.10,4499.69,4410.53,4206.09,3885.59,3578.58,2025-04-30 07:19:23.687 -0700
2025-04-30,EPE,721.30,685.80,688.80,700.70,733.80,780.50,800.30,778.50,781.00,785.90,805.80,832.50,883.70,953.30,1011.50,1085.00,1139.60,1139.90,1101.10,1095.50,1023.30,927.60,829.20,770.60,2025-04-30 07:19:23.687 -0700
2025-05-14,PACNW,22715.73,21797.82,21486.10,21534.46,22233.54,23951.68,26046.85,27697.51,28068.20,27936.01,27724.81,27681.38,27335.78,26902.51,26622.96,26492.78,26789.53,27208.15,27344.55,27312.72,27382.86,27055.99,25377.41,23750.75,2025-05-14 07:19:12.092 -0700
2025-05-14,VEA-TAC,46.03,46.00,44.20,42.80,46.40,50.43,51.77,54.23,51.00,47.87,45.17,42.87,43.83,45.50,48.27,52.93,56.17,59.57,60.37,59.37,60.97,56.80,52.17,48.50,2025-05-14 07:19:12.092 -0700
2025-05-18,NEVP,3701.40,3492.00,3391.30,3374.50,3313.50,3303.10,3217.30,3254.10,3326.90,3250.20,3372.90,3306.00,3426.30,3587.10,3853.20,4139.60,4357.90,4579.70,4630.90,4534.20,4518.40,4337.60,4108.70,3902.20,2025-05-18 07:19:09.513 -0700
2025-05-02,SCL,786.30,746.00,725.60,720.40,742.50,794.90,904.20,970.70,1014.00,1029.40,1029.70,1028.00,1018.40,1023.40,1017.40,1005.50,1012.60,1003.90,970.20,957.70,959.10,956.20,900.10,842.80,2025-05-02 07:19:16.582 -0700
2025-05-02,AVA,883.10,845.60,830.50,836.70,868.90,964.20,1077.80,1138.60,1145.50,1129.90,1136.60,1138.50,1145.80,1133.90,1133.40,1133.90,1152.90,1161.80,1135.60,1136.70,1122.40,1072.40,989.80,904.80,2025-05-02 07:19:16.582 -0700
2025-05-02,PACNW,22250.24,21472.04,21151.27,20981.40,21524.68,23044.59,24911.98,26623.72,26922.23,26535.71,26631.92,26679.17,26522.60,26435.92,26484.20,26668.99,27024.47,27150.07,26824.95,26509.20,26490.48,26035.69,24505.71,22991.97,2025-05-02 07:19:16.582 -0700
2025-05-02,LADWP,2206.70,2078.78,1976.08,1954.59,1979.43,2073.10,2223.01,2362.08,2473.31,2528.33,2563.24,2490.02,2426.71,2406.31,2448.46,2503.81,2570.88,2633.01,2617.47,2625.45,2666.50,2592.30,2469.29,2334.54,2025-05-02 07:19:16.582 -0700
2025-05-02,VEA-TAC,47.02,46.24,43.44,43.30,46.50,48.20,49.60,49.20,49.06,47.64,48.34,50.54,54.06,58.14,60.94,66.16,70.80,72.44,71.82,69.40,66.92,61.18,55.42,50.88,2025-05-02 07:19:16.582 -0700
2025-05-02,CA ISO-TAC,20250.93,19528.60,18840.37,20041.52,18483.54,19416.48,22526.52,21134.96,20805.99,19872.52,20256.68,16625.65,15003.70,14802.04,17675.15,16154.94,20104.35,19836.34,22325.67,25829.84,26169.21,23472.96,22369.17,21001.72,2025-05-02 07:19:16.582 -0700
2025-05-02,PACW,1789.48,1771.63,1772.05,1729.09,1762.47,1948.65,2126.88,2295.47,2294.21,2239.09,2248.14,2185.12,2158.41,2161.31,2152.60,2179.64,2219.92,2217.37,2241.86,2221.99,2230.30,2176.83,2024.36,1868.80,2025-05-02 07:19:16.582 -0700
2025-05-02,BPAT,5427.52,5171.82,5135.06,5091.05,5247.54,5571.51,5968.68,6345.77,6456.46,6326.32,6292.78,6250.26,6210.84,6172.39,6201.73,6286.01,6341.49,6372.33,6313.54,6235.81,6236.63,6203.28,5894.67,5600.18,2025-05-02 07:19:16.582 -0700
2025-05-18,BANC,1478.00,1442.10,1417.20,1394.90,1399.30,1365.30,1413.00,1455.50,1472.50,1490.40,1525.80,1590.00,1566.60,1616.30,1761.40,1938.90,2067.40,2201.50,2139.90,2114.00,2019.60,1838.90,1689.60,1606.90,2025-05-18 07:19:09.513 -0700
2025-05-18,TEPC,1049.30,971.90,951.25,902.80,919.15,913.40,854.55,858.90,862.05,817.50,808.10,888.90,912.50,973.10,1055.05,1155.15,1256.30,1332.65,1390.50,1373.95,1351.95,1259.30,1144.00,1025.10,2025-05-18 07:19:09.513 -0700
2025-07-08,NEVP,5699.70,5343.60,5029.50,4736.70,4641.90,4596.50,4634.00,4851.20,5040.00,5374.40,5896.20,6423.70,7021.50,7369.00,7751.80,7962.70,8252.10,8336.00,8314.20,8056.60,7680.30,7248.60,6691.90,6158.50,2025-07-08 07:17:44.802 -0700
2025-07-09,PACE,6387.24,6210.23,5892.50,5853.21,5924.50,6187.11,6542.43,6856.83,7336.61,7789.62,8091.69,8408.93,8687.07,8901.89,9082.72,9290.80,9300.89,9162.30,8952.74,8630.69,8368.55,7899.62,7289.38,6811.83,2025-07-09 07:17:51.703 -0700
2025-05-18,PSEI,2132.34,2041.00,2025.92,1995.57,2039.49,2146.31,2265.46,2427.64,2533.36,2544.95,2569.60,2529.67,2495.06,2459.41,2425.92,2432.05,2472.02,2550.47,2610.50,2648.75,2668.59,2635.83,2430.57,2225.08,2025-05-18 07:19:09.513 -0700
2025-07-12,SDGE-TAC,2362.80,2271.20,2173.00,2011.40,2038.40,1931.40,1931.30,2002.50,1857.00,1842.50,1498.80,1453.60,1315.60,1269.90,1369.50,1611.00,1833.40,2346.20,2529.20,2606.80,2615.70,2585.90,2458.70,2317.90,2025-07-12 07:17:44.170 -0700
2025-07-12,IPCO,2478.59,2401.61,2267.28,2224.37,2271.38,2325.90,2549.52,2708.39,2834.01,3081.13,2997.79,3060.95,3140.01,3248.22,3294.43,3352.07,3461.52,3511.17,3514.33,3394.17,3192.04,3062.38,2873.32,2684.37,2025-07-12 07:17:44.170 -0700
2025-10-09,NEVP,3937.34,3745.75,3688.16,3573.63,3612.74,3694.96,3810.89,3858.01,3909.97,3996.50,4116.47,4390.14,4672.65,4872.62,4945.94,4999.51,5159.65,5152.12,5064.37,5114.84,4976.08,4758.50,4536.84,4308.20,2025-10-09 07:17:39.973 -0700
2025-04-30,NWMT,1063.60,1042.00,1041.90,1069.80,1121.40,1223.90,1272.10,1277.00,1255.10,1231.60,1224.00,1180.80,1167.40,1169.10,1169.10,1170.50,1179.50,1204.00,1212.00,1226.80,1215.40,1152.50,1091.20,1058.60,2025-04-30 07:19:23.687 -0700
2025-04-30,TIDC,283.03,267.68,260.69,257.41,262.10,273.99,288.12,299.49,300.91,290.29,294.62,288.70,299.95,313.52,326.27,342.68,358.13,372.31,380.91,378.88,376.41,357.55,329.21,304.00,2025-04-30 07:19:23.687 -0700
2025-04-30,TPWR,404.41,389.04,384.92,390.54,417.68,463.99,515.56,541.00,550.68,540.09,511.95,484.12,473.11,462.14,455.35,451.61,455.12,464.10,463.53,467.53,476.60,467.89,432.71,399.49,2025-04-30 07:19:23.687 -0700
2025-06-20,BANC,1715.00,1619.60,1575.60,1582.30,1624.90,1682.70,1737.70,1754.60,1769.60,1818.10,1883.70,1897.60,1990.00,2074.90,2193.10,2292.10,2293.20,2264.30,2187.70,2142.30,2087.30,1982.70,1835.20,1770.40,2025-06-20 07:19:11.352 -0700
2025-06-20,CA ISO-TAC,25180.05,23711.00,22811.96,21830.33,21978.27,20950.13,23288.47,23859.18,23374.35,23291.95,21721.44,17979.86,18077.80,18832.32,23759.04,21509.86,23076.83,28598.07,26181.69,30143.22,29980.84,29506.81,27575.65,25710.13,2025-06-20 07:19:11.352 -0700
2025-06-20,PGE-TAC,10008.50,9657.40,9295.00,9925.40,10088.90,10433.60,10842.30,10951.40,9060.30,8308.50,7448.50,8087.90,8870.30,8955.40,9190.30,7571.90,10712.20,9490.50,10726.10,11553.80,13301.50,13182.80,12147.60,11415.70,2025-06-20 07:19:11.352 -0700
2025-05-06,VEA-TAC,43.80,45.00,45.25,44.50,48.10,52.20,54.85,55.50,54.65,47.55,46.90,45.46,47.14,49.25,49.96,53.73,57.07,58.67,59.21,58.35,59.97,55.49,50.85,46.71,2025-05-06 07:19:14.273 -0700
2025-05-06,IPCO,1850.30,1787.70,1782.00,1812.80,1873.90,2051.20,2138.80,2174.20,2155.60,2180.40,2154.80,2105.30,2071.50,2040.60,2042.10,2079.50,2056.20,2087.30,2098.30,2101.70,2092.30,1996.60,1826.50,1764.20,2025-05-06 07:19:14.273 -0700
2025-05-06,BCHA,6040.72,5775.69,5699.63,5673.64,5745.26,6059.85,6612.58,7189.92,7272.65,7239.48,7166.61,7225.67,7228.39,7111.70,7094.68,7128.86,7248.86,7347.45,7293.76,7124.44,7012.71,6968.35,6527.59,6034.79,2025-05-06 07:19:14.273 -0700
2025-05-06,AZPS,3154.30,3047.66,3020.73,2950.57,3066.83,3206.83,3320.32,3323.03,3234.75,3173.41,3094.97,2863.51,2831.14,2850.83,2889.43,3063.10,3240.38,3477.76,3607.94,3906.69,3890.68,3785.24,3490.48,3237.22,2025-05-06 07:19:14.273 -0700
2025-05-06,PACNW,22506.85,21749.21,21495.76,21604.33,22316.63,24161.11,26261.63,27906.67,27517.92,27109.33,26818.89,26693.25,26699.70,26666.02,26803.56,27061.87,27478.55,28017.07,27975.93,27727.78,27418.17,26838.22,24871.73,23079.87,2025-05-06 07:19:14.273 -0700
2025-05-18,PGE-TAC,8913.01,8584.65,9433.22,8003.59,8044.83,9287.90,7977.68,8919.46,6768.09,6798.83,4742.69,6301.65,6115.44,6071.59,6553.28,4954.94,8128.63,9480.58,11036.23,10361.83,12141.59,11956.03,11230.74,10473.41,2025-05-18 07:19:09.513 -0700
2025-05-15,EPE,780.20,746.50,734.70,743.90,774.30,826.50,839.30,839.90,879.90,909.80,966.60,1020.20,1066.90,1127.90,1192.50,1258.60,1300.40,1303.40,1247.10,1234.50,1148.30,1037.10,918.60,843.50,2025-05-15 07:19:07.476 -0700
2025-05-15,CA ISO-TAC,22217.80,21550.03,21012.95,20495.39,18866.86,19765.56,22890.19,23496.05,19910.13,17787.02,19405.64,18297.63,17620.71,15103.57,18121.08,19368.10,20847.73,21334.76,23749.28,26285.60,26868.17,26323.28,23246.54,21707.21,2025-05-15 07:19:07.476 -0700
2025-05-19,VEA-TAC,45.57,41.87,41.73,41.80,44.10,47.43,46.90,50.20,49.90,50.30,49.70,49.53,53.37,57.17,62.07,67.57,72.87,75.97,75.60,72.17,69.17,62.47,56.40,51.33,2025-05-19 07:19:08.796 -0700
2025-05-01,BCHA,6042.40,5771.80,5671.40,5736.10,5769.50,6170.80,6655.70,7298.50,7359.40,7202.70,7246.80,7198.60,7141.60,7138.20,7033.80,7025.30,7060.20,7125.80,7137.20,7067.50,7111.70,6934.80,6506.60,6080.70,2025-05-01 07:19:19.339 -0700
2025-05-01,VEA-TAC,46.93,46.60,46.33,43.97,46.67,50.43,51.33,52.30,50.87,49.49,52.20,48.92,52.51,54.94,57.60,61.21,63.66,65.95,66.96,66.45,65.40,60.68,55.03,50.61,2025-05-01 07:19:19.339 -0700
2025-05-01,IPCO,1762.00,1724.60,1742.10,1772.70,1867.30,2048.40,2163.60,2190.70,2190.70,2054.30,2044.20,2071.80,2055.30,2063.40,2072.10,2108.00,2125.90,2139.90,2150.30,2169.20,2148.40,2051.00,1898.70,1830.90,2025-05-01 07:19:19.339 -0700
2025-05-19,SRP,2980.18,2936.49,2819.62,2827.67,2876.40,2991.28,3180.25,3318.27,3441.68,3516.27,3684.85,3976.32,4195.63,4477.15,4620.48,4732.06,4830.23,4884.52,4775.45,4602.60,4501.78,4224.68,3791.63,3442.37,2025-05-19 07:19:08.796 -0700
2025-05-19,EPE,802.30,754.30,735.20,728.20,761.80,805.10,841.30,854.30,877.10,892.80,935.20,990.20,1025.90,1092.30,1156.30,1232.80,1263.80,1254.50,1201.00,1193.40,1123.80,1023.70,911.90,839.70,2025-05-19 07:19:08.796 -0700
2025-05-01,PSEI,2089.70,2070.30,2025.20,2098.10,2216.20,2463.70,2800.80,2871.70,2872.50,2721.80,2657.40,2580.90,2552.80,2521.90,2495.70,2504.10,2572.20,2665.80,2666.90,2638.80,2663.30,2647.50,2438.80,2217.70,2025-05-01 07:19:19.339 -0700
2025-07-04,PACW,2028.40,1951.50,1864.90,1812.00,1816.10,1845.30,1876.20,1993.50,2094.10,2203.80,2194.20,2251.20,2307.70,2352.90,2405.40,2482.90,2537.70,2563.70,2544.90,2474.50,2389.60,2281.80,2169.60,2094.40,2025-07-04 07:17:40.066 -0700
2025-05-19,IPCO,1598.70,1562.20,1587.70,1605.40,1735.50,1916.80,2027.50,2071.00,2105.50,2164.90,2168.30,2080.90,2107.80,2092.90,2066.80,2044.80,2084.60,2143.90,2201.90,2208.60,2227.60,2116.50,1969.50,1895.20,2025-05-19 07:19:08.796 -0700
2025-05-19,PACE,4611.80,4539.20,4558.40,4657.00,4868.00,5221.10,5529.70,5648.40,5589.50,5575.50,5533.60,5535.40,5476.80,5447.20,5429.70,5482.20,5490.60,5566.10,5576.90,5654.60,5646.50,5373.10,5088.10,4877.70,2025-05-19 07:19:08.796 -0700
2025-05-19,PACW,1787.20,1768.20,1744.40,1758.40,1834.00,2011.50,2268.70,2444.40,2428.90,2399.00,2407.70,2346.40,2341.40,2337.10,2313.70,2291.40,2303.10,2318.90,2382.50,2385.30,2380.00,2302.50,2131.70,1979.10,2025-05-19 07:19:08.796 -0700
2025-06-26,PNM,1421.50,1376.40,1360.90,1341.90,1381.30,1389.60,1381.50,1444.30,1452.90,1521.80,1638.30,1723.00,1822.80,1899.20,1985.50,2064.50,2080.10,2067.10,2019.20,1982.70,1901.40,1778.10,1657.10,1551.40,2025-06-26 07:20:05.163 -0700
2025-05-06,PSEI,2036.30,1949.00,1917.80,1921.50,2036.20,2247.60,2534.80,2748.70,2662.20,2629.20,2576.00,2514.80,2494.40,2528.10,2548.50,2565.70,2626.90,2717.70,2713.80,2695.50,2697.30,2629.20,2403.90,2169.00,2025-05-06 07:19:14.273 -0700
2025-07-04,BPAT,6044.91,5704.45,5470.68,5461.74,5390.45,5528.57,5624.99,5894.81,6130.95,6342.10,6397.56,6521.70,6550.70,6640.03,6645.93,6716.94,6798.87,6846.71,6766.30,6632.16,6423.38,6223.77,6036.70,5948.57,2025-07-04 07:17:40.066 -0700
2025-07-11,VEA-TAC,67.23,62.54,58.18,57.60,53.20,54.52,55.30,58.94,65.96,73.54,79.00,89.30,97.74,107.32,115.58,120.91,126.80,129.21,128.45,121.17,110.81,99.61,88.70,80.12,2025-07-11 07:17:44.339 -0700
2025-05-06,SDGE-TAC,2098.70,1941.70,1889.30,1785.80,1804.90,1922.70,1996.80,2086.20,2055.40,2011.10,1494.30,1357.20,1206.90,1093.50,1117.10,1241.90,1526.20,1862.10,2140.10,2347.70,2374.70,2262.20,2141.70,1969.90,2025-05-06 07:19:14.273 -0700
2025-05-06,NWMT,1077.97,1058.60,1057.57,1087.40,1129.91,1230.27,1293.52,1304.24,1275.99,1233.31,1245.14,1228.25,1203.90,1195.51,1189.35,1188.08,1198.90,1212.32,1207.46,1211.12,1207.48,1149.92,1087.36,1055.16,2025-05-06 07:19:14.273 -0700
2025-05-06,PACE,4812.20,4757.50,4719.00,4759.80,4915.70,5246.10,5510.80,5649.20,5619.90,5531.50,5515.60,5421.70,5447.00,5451.30,5449.40,5532.80,5562.70,5568.90,5613.30,5702.40,5674.70,5378.70,5086.40,4879.80,2025-05-06 07:19:14.273 -0700
2025-08-08,SRP,5548.73,5168.51,4957.88,4651.33,4624.08,4632.83,4852.10,5191.58,5460.20,5925.41,6341.55,6845.80,7291.33,7653.00,7911.81,8002.66,8129.42,8060.23,7863.99,7360.71,7107.09,6770.37,6340.60,5945.93,2025-08-08 07:17:41.279 -0700
2025-05-03,BANC,1520.80,1468.10,1427.90,1418.10,1427.50,1445.30,1469.70,1509.40,1548.40,1561.60,1571.00,1562.20,1557.10,1570.30,1639.40,1677.30,1769.50,1805.40,1810.10,1832.60,1765.00,1682.00,1584.50,1513.50,2025-05-03 07:19:16.453 -0700
2025-05-03,CA ISO-TAC,21633.05,19431.92,18552.77,20242.61,20285.72,20542.53,18195.70,20725.99,17790.56,19905.09,17913.79,14350.03,13206.81,15574.65,12957.55,17133.15,15360.53,17217.22,19456.86,23375.92,21548.24,21438.31,20610.26,21866.00,2025-05-03 07:19:16.453 -0700
2025-05-03,TEPC,988.50,917.50,889.70,869.05,852.25,849.05,873.75,821.95,781.40,790.30,836.05,931.05,1021.15,1098.80,1193.75,1298.95,1386.30,1441.80,1422.05,1391.95,1324.55,1234.35,1149.20,1052.65,2025-05-03 07:19:16.453 -0700
2025-05-03,BCHA,5798.40,5681.50,5466.50,5605.50,5458.90,5586.80,5811.20,6216.30,6560.80,6814.30,6707.60,6872.20,6787.60,6700.00,6603.30,6530.50,6579.70,6682.10,6604.30,6546.30,6626.20,6634.90,6403.70,6065.00,2025-05-03 07:19:16.453 -0700
2025-05-06,PGE-TAC,9372.86,9006.88,8610.26,9483.71,8533.26,8949.58,10875.95,9650.25,8928.98,7745.09,7312.64,6797.98,6329.66,6364.44,8366.93,7221.33,8204.51,9442.40,12455.33,11587.87,11832.97,11574.52,11790.61,9948.99,2025-05-06 07:19:14.273 -0700
2025-05-06,TPWR,372.52,356.76,351.18,356.38,375.16,412.10,460.52,497.62,485.12,479.18,474.04,472.99,474.58,473.34,472.92,471.40,479.91,488.27,487.12,477.38,473.64,467.56,423.88,380.49,2025-05-06 07:19:14.273 -0700
2025-07-18,TEPC,1458.95,1372.85,1309.75,1284.50,1275.80,1279.50,1345.25,1412.55,1460.60,1529.05,1695.65,1817.90,1965.30,2131.00,2235.30,2296.15,2407.50,2423.25,2331.75,2236.60,2110.50,1966.80,1820.10,1639.95,2025-07-18 07:17:39.730 -0700
2025-08-18,BANC,1725.65,1631.86,1595.56,1618.54,1691.31,1791.48,1864.58,1931.23,1957.94,1989.16,2059.13,2174.37,2322.68,2528.48,2721.70,2896.57,3003.46,2930.57,2776.08,2659.37,2446.71,2214.99,2020.55,1915.06,2025-08-18 07:17:43.430 -0700
2025-05-09,SRP,3445.30,3221.90,3094.69,2963.12,2950.29,3097.82,3335.09,3670.92,3879.91,4056.21,4341.07,4653.36,4994.19,5329.75,5569.73,5671.23,5832.37,5823.28,5628.77,5225.10,5047.78,4740.70,4399.79,4047.93,2025-05-09 07:19:27.940 -0700
2025-05-10,AVA,884.10,841.50,815.50,812.40,819.50,850.40,898.80,969.90,1015.20,1041.70,1067.70,1062.80,1066.90,1071.30,1080.20,1085.80,1095.10,1084.80,1071.30,1052.00,1052.80,1022.70,953.80,878.50,2025-05-10 07:19:07.766 -0700
2025-05-19,AZPS,3354.95,3198.75,3097.03,3077.37,3103.79,3234.37,3364.72,3306.90,3155.40,2997.26,2998.96,3064.93,3308.19,3566.86,3869.07,4163.80,4466.17,4713.43,4847.54,4942.41,4792.96,4504.54,4109.93,3709.39,2025-05-19 07:19:08.796 -0700
2025-08-18,AZPS,4550.70,4321.60,4116.40,4073.70,4086.40,4127.50,4132.40,4312.40,4317.60,4413.70,4809.90,5339.80,5556.00,6131.40,6566.00,6958.70,7161.40,7370.00,7266.90,7079.10,6800.30,6381.30,5849.60,5334.80,2025-08-18 07:17:43.430 -0700
2025-08-05,EPE,1111.70,1026.60,969.40,961.40,976.80,1018.00,1052.20,1149.20,1253.90,1371.90,1499.70,1644.90,1823.90,1927.10,2045.10,2129.00,2167.30,2111.80,1998.40,1901.40,1749.90,1547.80,1389.90,1276.50,2025-08-05 07:17:39.766 -0700
2025-07-18,WECC Total,81679.54,77675.08,74521.24,72512.87,72503.35,74215.16,77327.71,80469.66,82998.21,85223.43,87379.10,90081.33,92984.37,96495.38,100091.72,103332.47,106175.92,108247.76,108122.21,105334.57,102194.17,98717.84,92936.31,86368.70,2025-07-18 07:17:39.730 -0700
2025-07-18,LADWP,2546.07,2394.23,2273.66,2203.11,2202.82,2253.28,2344.27,2476.37,2660.34,2768.57,2895.31,3003.89,3090.80,3236.65,3403.53,3577.05,3706.44,3737.17,3606.27,3387.80,3283.57,3186.11,2999.87,2796.10,2025-07-18 07:17:39.730 -0700
2025-07-18,BCHA,6511.41,6134.79,5953.94,5855.21,5781.31,5898.36,6403.74,6839.41,7252.25,7451.86,7494.96,7791.96,7811.56,7919.87,7855.85,7860.21,7915.24,7901.90,7714.54,7577.01,7384.76,7326.71,6988.53,6553.01,2025-07-18 07:17:39.730 -0700
2025-05-19,SCE-TAC,9394.91,9214.72,8924.32,8877.55,7686.67,9578.90,8604.16,9076.96,8888.08,8438.40,9544.55,9681.25,9707.46,8241.62,8749.59,11063.27,11628.69,10826.94,12419.27,12542.12,12667.51,12310.57,10689.25,9952.53,2025-05-19 07:19:08.796 -0700
2025-05-06,LADWP,2168.24,2076.82,1994.49,1958.78,1977.80,2088.80,2228.99,2368.86,2464.99,2558.88,2618.28,2589.99,2541.28,2489.33,2461.49,2398.34,2485.09,2526.88,2542.41,2607.15,2663.98,2583.34,2438.84,2287.65,2025-05-06 07:19:14.273 -0700
2025-05-06,PNM,1286.15,1296.84,1310.74,1311.66,1361.19,1424.30,1447.41,1451.28,1423.03,1385.17,1389.02,1380.78,1399.74,1423.17,1428.68,1461.39,1490.61,1527.12,1538.42,1566.81,1524.54,1465.20,1390.18,1334.56,2025-05-06 07:19:14.273 -0700
2025-05-06,NEVP,3700.10,3396.40,3352.10,3315.50,3366.00,3487.50,3611.10,3607.40,3551.90,3459.70,3340.70,3519.70,3718.40,3892.70,3948.30,3967.20,4092.20,4156.10,4300.60,4395.30,4360.00,4193.40,3977.40,3750.30,2025-05-06 07:19:14.273 -0700
2025-08-04,PACE,5833.67,5607.34,5419.61,5378.60,5490.47,5664.50,5978.74,6345.74,6769.97,7022.63,7362.12,7704.90,8057.97,8361.02,8508.94,8786.81,8899.05,8776.75,8513.97,8056.98,7760.88,7236.44,6717.69,6264.98,2025-08-04 07:17:40.342 -0700
2025-05-19,PSEI,2100.86,2022.63,1975.92,1988.00,2087.70,2313.70,2631.58,2846.65,2919.83,2839.07,2772.09,2765.67,2752.00,2702.56,2659.70,2653.98,2719.46,2778.61,2779.28,2753.39,2752.32,2721.55,2504.84,2278.00,2025-05-19 07:19:08.796 -0700
2025-05-06,SCE-TAC,9770.13,8572.40,8246.30,7967.97,8070.24,9498.94,8835.05,10715.02,9342.83,8986.50,10357.54,8679.19,8642.40,8398.05,8316.73,9594.94,9864.86,9178.65,9799.27,11424.29,10593.30,10322.16,9810.71,9172.72,2025-05-06 07:19:14.273 -0700
2025-05-06,PGE,2155.75,2060.53,1992.38,2000.70,2055.12,2217.30,2397.32,2554.06,2478.20,2439.97,2445.74,2445.74,2519.64,2563.91,2642.69,2746.28,2818.76,2877.03,2903.39,2888.17,2839.03,2775.88,2555.07,2338.43,2025-05-06 07:19:14.273 -0700
2025-05-10,IPCO,1939.20,2017.50,1881.20,1896.60,1844.00,1986.50,2068.40,2150.30,2061.00,2236.00,2229.20,2418.10,2553.10,2553.50,2568.90,2701.10,2728.10,2672.10,2517.60,2523.20,2432.30,2264.00,2114.40,1986.90,2025-05-10 07:19:07.766 -0700
2025-05-19,PNM,1341.80,1271.70,1260.90,1265.70,1328.20,1389.30,1372.30,1349.90,1321.70,1329.10,1320.20,1326.40,1371.30,1392.20,1388.50,1416.30,1461.90,1510.40,1543.10,1557.40,1528.70,1464.50,1381.40,1315.90,2025-05-19 07:19:08.796 -0700
2025-05-19,CA ISO-TAC,19739.75,18627.54,17924.44,17582.37,17936.20,18974.02,19982.23,20669.97,22131.24,17897.37,19662.38,16231.13,15735.53,16284.73,17346.03,21994.65,23918.98,25998.07,27941.59,28701.89,26722.62,25908.57,26100.10,22396.22,2025-05-19 07:19:08.796 -0700
2025-05-17,BANC,1570.20,1500.20,1446.50,1435.50,1428.30,1440.90,1457.50,1534.30,1534.70,1570.60,1628.30,1649.10,1686.00,1754.80,1847.80,1837.10,1961.10,1996.40,1990.40,1959.10,1880.70,1771.10,1636.70,1569.80,2025-05-17 07:19:24.980 -0700
2025-05-17,BCHA,6065.40,5959.90,5817.30,5789.30,5781.60,5860.70,6054.40,6389.00,6725.30,6963.10,7107.90,7131.00,7080.80,6982.70,6918.90,6899.20,6864.00,6998.90,6912.40,6743.40,6790.50,6736.50,6473.20,6120.10,2025-05-17 07:19:24.980 -0700
2025-05-19,AVA,899.26,875.29,867.62,882.38,935.44,1062.76,1168.88,1243.35,1223.52,1223.18,1232.55,1214.71,1221.30,1216.51,1210.64,1193.99,1212.58,1227.48,1201.94,1175.99,1182.41,1148.05,1055.31,969.69,2025-05-19 07:19:08.796 -0700
2025-07-28,EPE,1107.40,1027.50,1021.70,1011.60,1031.20,1084.90,1124.60,1221.90,1271.50,1400.40,1480.40,1562.40,1663.00,1734.80,1794.90,1798.70,1770.70,1707.40,1603.60,1549.90,1471.50,1340.90,1221.70,1133.30,2025-07-28 07:17:40.339 -0700
2025-07-28,BPAT,5812.60,5591.10,5420.10,5410.90,5489.50,5668.00,5910.10,6290.50,6547.60,6689.10,6858.40,7026.30,7226.70,7431.30,7586.50,7741.10,7920.20,8077.70,8084.50,7959.10,7659.80,7399.00,6886.50,6406.00,2025-07-28 07:17:40.339 -0700
2025-08-05,PACW,2080.00,1963.44,1897.15,1886.85,1898.18,2024.55,2151.45,2292.75,2356.04,2420.32,2450.32,2523.22,2620.53,2730.16,2836.09,2931.50,3019.66,3076.39,3084.24,3003.51,2896.58,2754.45,2521.57,2307.36,2025-08-05 07:17:39.766 -0700
2025-05-17,PACW,1863.70,1783.20,1744.70,1730.70,1741.00,1792.60,1863.20,2002.60,2096.00,2161.40,2149.80,2081.70,2043.80,2010.90,1997.30,2011.00,2056.80,2059.40,2094.00,2105.30,2137.50,2110.20,1995.00,1883.50,2025-05-17 07:19:24.980 -0700
2025-05-17,TEPC,1012.05,991.95,977.30,927.70,965.20,940.45,917.10,896.65,876.05,866.35,913.30,978.95,1050.35,1122.00,1220.35,1300.35,1424.15,1492.50,1484.15,1430.50,1357.40,1262.40,1156.85,1061.50,2025-05-17 07:19:24.980 -0700
2025-05-17,PACNW,22683.98,21909.94,21504.56,21410.06,21619.62,22211.96,23010.85,24368.51,25349.55,25916.27,25943.82,26004.50,25819.91,25460.58,25277.36,25348.62,25444.47,25785.03,25651.66,25458.77,25696.90,25371.40,24238.21,22888.24,2025-05-17 07:19:24.980 -0700
2025-05-17,VEA-TAC,44.27,43.93,42.00,42.60,44.60,45.80,45.47,45.70,46.90,48.07,48.97,50.77,50.80,55.60,57.60,60.60,64.13,65.77,64.70,60.30,56.43,52.47,48.53,44.83,2025-05-17 07:19:24.980 -0700
2025-05-17,EPE,829.50,801.10,777.70,771.30,753.10,759.70,783.70,814.00,840.20,932.20,934.20,1004.00,1075.50,1190.90,1244.80,1315.80,1342.60,1328.50,1242.00,1197.10,1129.10,1029.40,936.50,861.70,2025-05-17 07:19:24.980 -0700
2025-05-05,PGE-TAC,8375.46,8257.31,9525.86,8016.14,8112.39,10035.67,10858.16,11076.84,8935.28,9164.18,7112.50,8746.40,8321.92,6109.99,8320.67,9162.99,10294.57,11768.95,12977.23,11603.81,11776.65,12962.78,11955.58,10972.91,2025-05-05 07:19:13.569 -0700
