"opr_date","trading_hub","renewable_type","market_run_id","he01","he02","he03","he04","he05","he06","he07","he08","he09","he10","he11","he12","he13","he14","he15","he16","he17","he18","he19","he20","he21","he22","he23","he24","he25"
2023-04-07,SP15,SOLAR,DAM,0,0,0,0,0,0,157,2882,6555,7959,8707,9158,9332,9412,9297,8640,7561,5200,1101,37,0,0,0,0,
2023-04-07,SP15,WIND,DAM,436,458,456,436,409,395,403,383,335,330,384,534,797,1113,1468,1781,1933,1988,2011,1937,1932,2069,2192,2254,
2023-04-07,ZP26,SOLAR,DAM,0,0,0,0,0,0,3,358,1115,1504,1668,1681,1682,1619,1478,1281,1031,750,215,6,0,0,0,0,
2023-04-06,NP15,SOLAR,DAM,0,0,0,0,0,0,4,462,1378,1655,1722,1750,1695,1665,1620,1468,1359,1037,319,7,0,0,0,0,
2023-04-06,NP15,WIND,DAM,336,319,282,239,192,154,129,103,78,57,42,43,53,66,85,113,161,231,280,302,312,330,359,368,
2023-04-06,SP15,SOLAR,DAM,0,0,0,0,0,0,160,3286,7778,9286,10022,10213,10302,10326,10336,9925,8945,6689,1451,35,0,0,0,0,
2023-04-06,SP15,WIND,DAM,155,139,146,157,165,172,185,202,230,282,329,318,267,200,130,81,54,41,56,95,175,295,361,344,
2023-04-06,ZP26,SOLAR,DAM,0,0,0,0,0,0,3,422,1380,1810,2011,2063,2035,2009,1976,1810,1594,1110,266,4,0,0,0,0,
2023-04-05,NP15,SOLAR,DAM,0,0,0,0,0,0,4,455,1342,1553,1559,1510,1554,1541,1469,1441,1379,1143,376,10,0,0,0,0,
2023-04-05,NP15,WIND,DAM,382,372,359,323,264,207,162,123,86,61,43,30,25,27,34,45,58,74,108,174,247,300,342,359,
2023-04-05,SP15,SOLAR,DAM,0,0,0,0,0,0,150,3152,7774,9538,10207,10430,10421,10397,10329,9843,8865,6271,1344,29,0,0,0,0,
2023-04-05,SP15,WIND,DAM,2202,1954,1526,1023,602,314,168,118,125,189,255,258,209,151,110,96,110,153,215,252,243,214,189,158,
2023-04-05,ZP26,SOLAR,DAM,0,0,0,0,0,0,2,415,1315,1734,1887,1942,1935,1919,1897,1863,1553,1120,297,4,0,0,0,0,
2023-04-04,NP15,SOLAR,DAM,0,0,0,0,0,0,3,424,1428,1787,1855,1873,1871,1865,1837,1814,1740,1431,420,10,0,0,0,0,
2023-04-04,NP15,WIND,DAM,330,291,284,298,289,253,210,162,105,67,65,72,69,63,64,71,81,106,178,290,367,398,408,407,
2023-04-04,SP15,SOLAR,DAM,0,0,0,0,0,0,153,3265,7994,9648,10301,10413,10478,10420,10378,10111,9180,6660,1419,33,0,0,0,0,
2023-04-04,SP15,WIND,DAM,2431,2330,2265,2217,2163,2088,1905,1825,1816,1858,1910,1996,2087,2173,2270,2360,2405,2362,2373,2358,2408,2397,2330,2238,
2023-04-04,ZP26,SOLAR,DAM,0,0,0,0,0,0,1,366,1288,1781,1977,2033,2029,2041,2042,1975,1770,1287,304,4,0,0,0,0,
2023-04-03,NP15,SOLAR,DAM,0,0,0,0,0,0,2,387,1352,1714,1810,1833,1845,1842,1792,1776,1700,1410,409,10,0,0,0,0,
2023-04-03,NP15,WIND,DAM,773,738,676,564,438,363,335,299,249,202,191,226,271,327,379,407,466,545,577,615,649,599,498,394,
2023-04-03,SP15,SOLAR,DAM,0,0,0,0,0,0,128,2747,6864,8616,9404,9648,9802,9819,9658,9229,8306,6013,1320,27,0,0,0,0,
2023-04-03,SP15,WIND,DAM,2907,2966,2991,2990,2973,2920,2772,2742,2722,2711,2710,2706,2669,2650,2638,2618,2650,2714,2836,2835,2821,2786,2750,2714,
2023-04-03,ZP26,SOLAR,DAM,0,0,0,0,0,0,1,283,1091,1606,1803,1909,1922,1888,1859,1760,1578,1220,313,4,0,0,0,0,
2023-04-02,NP15,SOLAR,DAM,0,0,0,0,0,0,1,337,1211,1548,1559,1561,1557,1552,1471,1397,1260,937,286,7,0,0,0,0,
2023-04-02,NP15,WIND,DAM,422,401,404,431,472,511,543,585,631,643,635,653,698,774,853,924,978,996,962,902,876,853,817,783,
2023-04-02,SP15,SOLAR,DAM,0,0,0,0,0,0,121,3009,7799,9543,10203,10323,10378,10351,10246,9841,8869,6304,1283,24,0,0,0,0,
2023-04-02,SP15,WIND,DAM,2879,2876,2849,2816,2769,2673,2526,2466,2364,2302,2355,2479,2715,2991,3194,3303,3324,3252,3157,2925,2779,2757,2801,2818,
2023-04-02,ZP26,SOLAR,DAM,0,0,0,0,0,0,1,280,1056,1483,1643,1705,1701,1696,1662,1577,1383,968,218,2,0,0,0,0,
2023-04-01,NP15,SOLAR,DAM,0,0,0,0,0,0,0,315,1238,1643,1740,1809,1791,1792,1789,1744,1658,1355,377,8,0,0,0,0,
2023-04-01,NP15,WIND,DAM,269,266,257,257,254,243,228,208,188,184,191,209,216,215,240,289,349,392,412,423,421,418,427,429,
2023-04-01,SP15,SOLAR,DAM,0,0,0,0,0,0,81,2534,6903,8810,9705,10182,10337,10360,10341,10001,9137,6546,1362,24,0,0,0,0,
2023-04-01,SP15,WIND,DAM,862,749,679,681,742,784,824,763,535,331,199,223,472,876,1417,2011,2447,2656,2772,2827,2887,2894,2872,2836,
2023-04-01,ZP26,SOLAR,DAM,0,0,0,0,0,0,0,267,1100,1579,1812,1940,1960,1958,1944,1925,1760,1278,295,2,0,0,0,0,
2023-03-31,NP15,SOLAR,DAM,0,0,0,0,0,0,0,317,1305,1736,1803,1796,1787,1800,1768,1739,1649,1335,358,7,0,0,0,0,
2023-03-31,NP15,WIND,DAM,513,474,420,340,262,193,141,114,100,100,107,106,104,113,123,128,135,138,139,165,207,240,279,304,
2023-03-31,SP15,SOLAR,DAM,0,0,0,0,0,0,82,2631,7471,9263,10015,10026,9647,9226,8792,7674,6478,4275,834,10,0,0,0,0,
2023-03-31,SP15,WIND,DAM,1895,1757,1553,1269,1029,860,713,601,444,282,189,139,121,129,170,269,413,585,759,895,954,905,791,658,
2023-03-31,ZP26,SOLAR,DAM,0,0,0,0,0,0,0,261,1096,1557,1804,1896,1904,1900,1817,1646,1405,1005,231,1,0,0,0,0,
2023-03-30,NP15,SOLAR,DAM,0,0,0,0,0,0,0,172,716,1059,1216,1346,1415,1403,1418,1410,1338,1060,306,6,0,0,0,0,
2023-03-30,NP15,WIND,DAM,75,77,71,59,47,37,26,21,25,30,38,55,80,114,166,246,321,372,411,473,549,577,570,558,
2023-03-30,SP15,SOLAR,DAM,0,0,0,0,0,0,52,1900,5305,6785,7325,7397,7595,7765,7751,7567,7082,5457,1130,20,0,0,0,0,
2023-03-30,SP15,WIND,DAM,1101,1075,1074,1071,1106,1173,1192,1264,1422,1694,1982,2202,2387,2597,2833,2994,3072,3045,2972,2888,2804,2654,2417,2114,
2023-03-30,ZP26,SOLAR,DAM,0,0,0,0,0,0,0,140,611,990,1204,1353,1440,1464,1476,1468,1313,934,217,1,0,0,0,0,
2023-03-29,NP15,SOLAR,DAM,0,0,0,0,0,0,0,231,1010,1317,1340,1278,1141,1061,1005,962,905,699,183,3,0,0,0,0,
2023-03-29,NP15,WIND,DAM,246,236,208,188,179,175,180,194,213,244,276,265,229,201,171,131,95,64,46,55,70,70,75,80,
2023-03-29,SP15,SOLAR,DAM,0,0,0,0,0,0,48,1681,4633,6191,7423,7981,8043,7937,7697,7276,6550,4679,947,16,0,0,0,0,
2023-03-29,SP15,WIND,DAM,1422,1390,1341,1342,1361,1366,1428,1567,1611,1527,1440,1437,1538,1659,1720,1715,1650,1564,1457,1345,1302,1258,1229,1205,
2023-03-29,ZP26,SOLAR,DAM,0,0,0,0,0,0,0,174,785,1165,1314,1366,1364,1364,1285,1105,908,597,133,0,0,0,0,0,
2023-03-28,NP15,SOLAR,DAM,0,0,0,0,0,0,0,170,750,815,806,766,697,642,606,556,492,377,109,1,0,0,0,0,
2023-03-28,NP15,WIND,DAM,251,195,161,155,184,234,295,355,495,612,681,695,617,521,383,284,274,273,248,219,209,204,211,216,
2023-03-28,SP15,SOLAR,DAM,0,0,0,0,0,0,39,2193,7028,9045,9870,10163,10142,10082,9772,9403,8352,5683,1054,16,0,0,0,0,
2023-03-28,SP15,WIND,DAM,78,62,51,43,37,35,37,36,33,38,69,150,318,594,910,1177,1354,1427,1407,1320,1262,1266,1292,1304,
2023-03-28,ZP26,SOLAR,DAM,0,0,0,0,0,0,0,198,920,1287,1430,1417,1187,1125,1045,815,657,424,94,0,0,0,0,0,
2023-03-27,NP15,SOLAR,DAM,0,0,0,0,0,0,0,248,1197,1697,1794,1866,1835,1807,1762,1672,1562,1173,287,4,0,0,0,0,
2023-03-27,NP15,WIND,DAM,161,160,148,132,101,60,37,28,23,17,14,17,22,30,45,66,89,126,191,274,331,335,318,284,
2023-03-27,SP15,SOLAR,DAM,0,0,0,0,0,0,34,2138,6689,8551,9121,9333,9412,9341,9115,8319,7127,4643,816,12,0,0,0,0,
2023-03-27,SP15,WIND,DAM,882,575,382,303,335,395,424,446,495,596,711,779,773,705,610,498,386,295,227,183,156,137,121,101,
2023-03-27,ZP26,SOLAR,DAM,0,0,0,0,0,0,0,209,1001,1497,1748,1820,1781,1726,1664,1522,1308,879,197,0,0,0,0,0,
2023-03-26,NP15,SOLAR,DAM,0,0,0,0,0,0,0,203,1210,1781,1900,1960,1961,1958,1928,1880,1832,1458,393,4,0,0,0,0,
2023-03-26,NP15,WIND,DAM,321,313,288,238,211,194,170,147,137,193,292,312,241,163,118,100,87,68,65,89,126,172,211,223,
2023-03-26,SP15,SOLAR,DAM,0,0,0,0,0,0,32,2145,6937,9008,9767,9844,9825,9769,9580,9102,7950,5197,767,9,0,0,0,0,
2023-03-26,SP15,WIND,DAM,2483,2329,2203,2102,1953,1773,1636,1570,1497,1461,1565,1738,1921,2115,2293,2433,2542,2632,2700,2700,2615,2392,2057,1655,
2023-03-26,ZP26,SOLAR,DAM,0,0,0,0,0,0,0,162,935,1512,1764,1876,1903,1882,1834,1745,1571,1156,269,0,0,0,0,0,
2023-03-24,NP15,SOLAR,DAM,0,0,0,0,0,0,0,151,1113,1751,1876,1917,1901,1859,1785,1732,1706,1304,252,1,0,0,0,0,
2023-03-24,NP15,WIND,DAM,764,614,461,341,266,221,183,152,122,91,80,86,111,154,210,284,361,434,520,582,559,474,384,308,
2023-03-24,SP15,SOLAR,DAM,0,0,0,0,0,0,16,1750,6258,8449,9352,9676,9653,9697,9669,9417,8419,5487,755,12,0,0,0,0,
2023-03-24,SP15,WIND,DAM,3007,2982,2940,2859,2760,2660,2532,2479,2497,2557,2652,2720,2816,2978,3109,3179,3224,3191,3157,3069,3007,2985,2959,2909,
2023-03-24,ZP26,SOLAR,DAM,0,0,0,0,0,0,0,100,752,1366,1646,1784,1813,1825,1780,1674,1527,1021,205,0,0,0,0,0,
2023-03-22,NP15,SOLAR,DAM,0,0,0,0,0,0,0,41,309,535,614,669,749,774,820,840,783,705,162,0,0,0,0,0,
2023-03-22,NP15,WIND,DAM,494,472,417,394,352,301,266,240,243,232,230,178,128,85,92,68,60,66,78,120,184,272,380,437,
2023-03-22,SP15,SOLAR,DAM,0,0,0,0,0,0,7,1234,4595,6292,7040,7350,7284,7268,7101,6778,5984,3808,468,3,0,0,0,0,
2023-03-22,SP15,WIND,DAM,1348,1323,1298,1300,1337,1280,1287,1335,1401,1448,1449,1462,1480,1509,1462,1436,1398,1267,1159,1106,1128,1202,1285,1363,
2023-03-22,ZP26,SOLAR,DAM,0,0,0,0,0,0,0,42,301,555,727,795,860,858,857,841,774,526,122,0,0,0,0,0,
2023-03-20,NP15,SOLAR,DAM,0,0,0,0,0,0,0,75,578,1039,1193,1289,1354,1342,1321,1195,1093,753,141,0,0,0,0,0,
2023-03-20,NP15,WIND,DAM,693,670,615,630,565,496,473,457,443,499,507,447,360,337,320,320,331,300,272,268,235,220,147,154,
2023-03-20,SP15,SOLAR,DAM,0,0,0,0,0,0,5,919,3817,5422,6213,6693,6880,6873,6799,6277,5316,3075,389,1,0,0,0,0,
2023-03-20,SP15,WIND,DAM,1703,1567,1642,1771,1834,1903,1988,2047,2078,2006,2070,2179,2215,2271,2245,2211,2163,1985,1794,1689,1615,1550,1503,1468,
2023-03-20,ZP26,SOLAR,DAM,0,0,0,0,0,0,0,56,432,833,1004,1121,1187,1237,1201,1092,937,615,113,0,0,0,0,0,
2023-03-18,NP15,SOLAR,DAM,0,0,0,0,0,0,0,107,987,1616,1735,1682,1565,1461,1371,1124,966,683,128,0,0,0,0,0,
2023-03-18,NP15,WIND,DAM,55,51,47,35,41,61,61,79,65,65,85,70,66,56,44,56,61,48,43,167,129,151,297,307,
2023-03-18,SP15,SOLAR,DAM,0,0,0,0,0,0,3,1210,5335,7812,8565,8778,8986,9074,8987,8385,7163,4211,591,3,0,0,0,0,
2023-03-18,SP15,WIND,DAM,269,261,252,256,270,280,297,326,346,462,534,558,512,494,409,344,312,211,155,133,152,167,191,199,
2023-03-18,ZP26,SOLAR,DAM,0,0,0,0,0,0,0,90,836,1508,1806,1863,1822,1754,1614,1286,1088,680,129,0,0,0,0,0,
2023-03-17,SP15,SOLAR,DAM,0,0,0,0,0,0,2,1146,5306,7711,8469,8585,8576,8560,8365,7964,7001,4519,590,3,0,0,0,0,
2023-03-17,SP15,WIND,DAM,856,799,807,761,642,430,292,197,166,221,279,298,284,258,216,189,171,140,135,192,173,175,192,186,
2023-03-17,ZP26,SOLAR,DAM,0,0,0,0,0,0,0,71,714,1309,1570,1607,1592,1586,1560,1443,1268,817,172,0,0,0,0,0,
2023-03-16,NP15,SOLAR,DAM,0,0,0,0,0,0,0,66,824,1461,1594,1601,1641,1621,1650,1686,1585,1128,200,0,0,0,0,0,
2023-03-16,NP15,WIND,DAM,299,307,279,245,208,173,153,128,113,93,68,55,36,26,21,18,18,15,19,28,29,26,37,40,
2023-03-16,SP15,SOLAR,DAM,0,0,0,0,0,0,2,1042,5219,7976,8872,9106,9162,9182,9041,8633,7679,4721,614,9,0,0,0,0,
2023-03-16,SP15,WIND,DAM,2361,2069,1837,1583,1458,1159,895,663,455,330,266,283,320,392,470,524,551,555,583,704,721,694,653,573,
2023-03-16,ZP26,SOLAR,DAM,0,0,0,0,0,0,0,75,756,1410,1679,1742,1742,1784,1751,1706,1488,929,158,0,0,0,0,0,
2023-03-15,NP15,SOLAR,DAM,0,0,0,0,0,0,0,50,679,1329,1501,1510,1583,1608,1651,1663,1613,1194,224,0,0,0,0,0,
2023-03-15,NP15,WIND,DAM,770,665,585,534,461,298,215,203,262,380,387,373,374,325,255,220,193,169,182,207,252,279,321,330,
2023-03-15,SP15,SOLAR,DAM,0,0,0,0,0,0,0,370,1889,3473,4246,4886,5527,5808,5947,5947,5100,3272,467,7,0,0,0,0,
2023-03-15,SP15,WIND,DAM,1367,1349,1285,1264,1229,1168,1202,1135,1315,1349,1542,1793,2016,2167,2326,2414,2509,2622,2642,2724,2695,2647,2555,2324,
2023-03-15,ZP26,SOLAR,DAM,0,0,0,0,0,0,0,34,376,783,1059,1185,1289,1355,1378,1344,1224,814,158,0,0,0,0,0,
2023-03-14,NP15,SOLAR,DAM,0,0,0,0,0,0,0,9,140,272,312,322,391,433,464,478,450,325,70,0,0,0,0,0,
2023-03-14,NP15,WIND,DAM,175,212,233,391,629,801,873,905,931,964,946,924,897,896,896,895,891,865,863,817,898,874,946,960,
2023-03-14,SP15,SOLAR,DAM,0,0,0,0,0,0,2,714,3107,4601,5117,5115,4873,4648,4301,3462,2768,1530,198,1,0,0,0,0,
2023-03-14,SP15,WIND,DAM,1416,1364,1314,1182,1087,940,957,1010,1025,1138,1208,1340,1401,1466,1457,1463,1380,1317,1324,1341,1376,1391,1405,1398,
2023-03-14,ZP26,SOLAR,DAM,0,0,0,0,0,0,0,16,162,282,351,382,416,430,499,488,401,255,52,0,0,0,0,0,
2023-03-13,NP15,SOLAR,DAM,0,0,0,0,0,0,0,37,609,1187,1395,1459,1457,1426,1440,1292,1178,780,126,0,0,0,0,0,
2023-03-13,NP15,WIND,DAM,272,248,250,268,242,229,217,245,239,251,258,299,337,372,408,440,476,445,425,422,408,357,338,335,
2023-03-13,SP15,SOLAR,DAM,0,0,0,0,0,0,2,878,5052,8047,9029,9192,9344,9373,9148,8714,7733,4665,673,11,0,0,0,0,
2023-03-13,SP15,WIND,DAM,2610,2583,2571,2538,2512,2392,2285,2147,2015,1915,1833,1899,1947,2055,2064,2032,1982,1838,1704,1649,1641,1605,1595,1595,
2023-03-13,ZP26,SOLAR,DAM,0,0,0,0,0,0,0,44,578,1115,1403,1503,1553,1534,1495,1411,1204,737,120,0,0,0,0,0,
2023-03-12,NP15,SOLAR,DAM,0,0,,0,0,0,0,32,558,1045,1193,1223,1217,1165,1146,1108,1067,803,128,0,0,0,0,0,
2023-03-12,NP15,WIND,DAM,212,223,,214,213,209,204,242,260,265,336,342,373,447,457,476,493,450,302,248,258,240,240,237,
2023-03-12,SP15,SOLAR,DAM,0,0,,0,0,0,2,777,4633,7630,8587,8961,9127,9164,8985,8596,7551,4693,678,11,0,0,0,0,
2023-03-12,SP15,WIND,DAM,2429,2440,,2428,2365,2348,2250,2184,2094,2041,2123,2287,2415,2539,2623,2669,2661,2592,2509,2475,2493,2529,2528,2547,
2023-03-12,ZP26,SOLAR,DAM,0,0,,0,0,0,0,42,577,1155,1424,1458,1462,1387,1308,1260,1097,712,113,0,0,0,0,0,
2023-03-11,NP15,SOLAR,DAM,0,0,0,0,0,0,29,451,929,1092,1170,1229,1216,1239,1226,1183,859,149,0,0,0,0,0,0,
2023-03-11,NP15,WIND,DAM,154,110,97,90,68,61,49,48,54,73,75,69,81,96,115,112,129,162,174,153,173,173,171,169,
2023-03-11,SP15,SOLAR,DAM,0,0,0,0,0,0,578,3234,5159,6197,6662,6836,6830,6792,6409,5566,3424,509,4,0,0,0,0,0,
2023-03-11,SP15,WIND,DAM,1730,1768,1762,1768,1764,1768,1714,1725,1753,1763,1974,2079,2276,2285,2320,2284,2214,2128,2136,2241,2365,2498,2546,2568,
2023-03-11,ZP26,SOLAR,DAM,0,0,0,0,0,0,26,332,673,882,984,1097,1156,1145,1157,1044,700,116,0,0,0,0,0,0,
2023-03-10,NP15,SOLAR,DAM,0,0,0,0,0,0,14,222,458,529,528,556,586,594,600,552,404,85,0,0,0,0,0,0,
2023-03-10,NP15,WIND,DAM,860,856,834,733,635,547,534,478,431,399,346,306,270,231,206,180,172,147,152,178,183,166,140,134,
2023-03-10,SP15,SOLAR,DAM,0,0,0,0,0,0,466,2521,3678,4209,4260,4183,4188,4206,3986,3323,2039,342,6,0,0,0,0,0,
2023-03-10,SP15,WIND,DAM,1656,1625,1600,1658,1681,1652,1644,1659,1678,1711,1795,1899,1916,1964,1974,1938,1928,1915,1988,1881,1784,1658,1646,1630,
2023-03-10,ZP26,SOLAR,DAM,0,0,0,0,0,0,10,146,340,423,447,485,505,492,452,378,255,45,0,0,0,0,0,0,
2023-03-09,NP15,SOLAR,DAM,0,0,0,0,0,0,34,486,951,1045,1006,897,804,680,585,500,319,40,0,0,0,0,0,0,
2023-03-09,NP15,WIND,DAM,111,99,103,113,127,131,132,134,157,189,264,282,303,414,524,622,719,825,848,886,902,917,925,938,
2023-03-09,SP15,SOLAR,DAM,0,0,0,0,0,0,525,3555,6289,7028,7832,8063,8151,8148,7823,6805,3926,579,11,0,0,0,0,0,
2023-03-09,SP15,WIND,DAM,1317,1171,1040,950,746,642,466,310,216,182,184,216,299,356,455,600,690,730,841,919,1027,1109,1203,1288,
2023-03-09,ZP26,SOLAR,DAM,0,0,0,0,0,0,33,491,1061,1291,1248,1152,1077,960,778,602,339,47,0,0,0,0,0,0,
2023-03-08,NP15,SOLAR,DAM,0,0,0,0,0,0,39,653,1280,1459,1469,1432,1448,1466,1480,1431,1057,151,0,0,0,0,0,0,
2023-03-08,NP15,WIND,DAM,408,411,391,390,379,399,380,338,294,277,289,221,196,168,151,137,117,127,153,120,103,104,104,103,
2023-03-08,SP15,SOLAR,DAM,0,0,0,0,0,0,624,4203,7163,8005,8208,8056,8041,7934,7601,6597,3798,493,8,0,0,0,0,0,
2023-03-08,SP15,WIND,DAM,2137,2190,2291,2371,2390,2342,2294,2246,2189,2214,2342,2413,2431,2482,2505,2484,2410,2372,2378,2295,2173,2071,1801,1489,
2023-03-08,ZP26,SOLAR,DAM,0,0,0,0,0,0,28,519,1195,1560,1692,1672,1607,1579,1471,1340,858,126,0,0,0,0,0,0,
2023-03-07,NP15,SOLAR,DAM,0,0,0,0,0,0,38,782,1675,1854,1843,1770,1704,1680,1633,1540,1055,149,0,0,0,0,0,0,
2023-03-07,NP15,WIND,DAM,220,212,196,163,147,137,134,154,153,165,168,203,284,357,407,408,407,353,359,341,330,347,343,333,
2023-03-07,SP15,SOLAR,DAM,0,0,0,0,0,0,511,3873,6760,7552,8151,8420,8769,8840,8657,7793,4671,625,12,0,0,0,0,0,
2023-03-07,SP15,WIND,DAM,2546,2612,2648,2666,2660,2585,2471,2322,2096,1845,1696,1624,1603,1719,1870,1937,1982,2003,2040,2045,2042,2041,2067,2101,
2023-03-07,ZP26,SOLAR,DAM,0,0,0,0,0,0,31,637,1367,1618,1646,1647,1610,1562,1531,1387,867,122,0,0,0,0,0,0,
2023-03-06,NP15,SOLAR,DAM,0,0,0,0,0,0,33,691,1501,1654,1654,1562,1512,1465,1406,1291,876,125,0,0,0,0,0,0,
2023-03-06,NP15,WIND,DAM,142,150,149,178,178,155,147,125,89,110,112,137,147,187,233,283,234,160,131,130,133,128,122,120,
2023-03-06,SP15,SOLAR,DAM,0,0,0,0,0,0,546,3870,6559,7443,7542,7534,7565,7319,6936,5966,3473,473,9,0,0,0,0,0,
2023-03-06,SP15,WIND,DAM,2516,2485,2392,2313,2220,2128,2053,1965,1776,1671,1646,1678,1704,1827,1994,2075,2115,2105,2135,2204,2273,2354,2400,2441,
2023-03-06,ZP26,SOLAR,DAM,0,0,0,0,0,0,27,557,1173,1432,1479,1474,1452,1395,1292,1137,722,101,0,0,0,0,0,0,
2023-03-05,NP15,SOLAR,DAM,0,0,0,0,0,0,22,396,865,1027,1080,1110,1146,1139,1099,1030,731,108,0,0,0,0,0,0,
2023-03-05,NP15,WIND,DAM,848,872,726,664,664,591,551,624,700,753,716,705,736,697,691,639,531,388,305,262,223,187,163,179,
2023-03-05,SP15,SOLAR,DAM,0,0,0,0,0,0,454,3144,5363,6148,6407,6396,6216,6044,5663,4858,2751,362,7,0,0,0,0,0,
2023-03-05,SP15,WIND,DAM,2032,2011,2031,1953,1947,1952,1994,2008,2081,2144,2214,2191,2202,2190,2165,2161,2125,2029,2001,2028,2097,2154,2209,2261,
2023-03-05,ZP26,SOLAR,DAM,0,0,0,0,0,0,16,327,662,809,859,934,926,953,886,807,523,78,0,0,0,0,0,0,
2023-03-04,NP15,SOLAR,DAM,0,0,0,0,0,0,24,463,1181,1429,1503,1532,1455,1391,1368,1307,909,136,0,0,0,0,0,0,
2023-03-04,NP15,WIND,DAM,699,692,687,645,591,568,628,772,882,1016,1041,946,1041,1052,990,954,868,747,692,732,781,787,821,872,
2023-03-04,SP15,SOLAR,DAM,0,0,0,0,0,0,536,4079,7067,7866,8403,8560,8684,8607,8171,7225,4181,548,10,0,0,0,0,0,
2023-03-04,SP15,WIND,DAM,683,649,631,706,894,1080,1257,1440,1552,1549,1755,2002,2201,2238,2251,2287,2231,2140,2141,2143,2132,2092,2093,2085,
2023-03-04,ZP26,SOLAR,DAM,0,0,0,0,0,0,18,419,991,1394,1540,1623,1613,1534,1397,1209,743,102,0,0,0,0,0,0,
2023-03-03,NP15,SOLAR,DAM,0,0,0,0,0,0,23,643,1532,1741,1787,1745,1765,1785,1783,1698,1178,155,0,0,0,0,0,0,
2023-03-03,NP15,WIND,DAM,314,245,187,157,140,142,156,168,158,130,75,48,46,42,70,115,151,189,242,305,388,467,518,535,
2023-03-03,SP15,SOLAR,DAM,0,0,0,0,0,0,550,4330,7598,8396,8791,8893,8915,8953,8740,7882,4580,601,10,0,0,0,0,0,
2023-03-03,SP15,WIND,DAM,1798,1824,1887,1930,1846,1766,1670,1531,1312,1125,821,720,619,536,476,529,605,725,819,765,673,591,426,382,
2023-03-03,ZP26,SOLAR,DAM,0,0,0,0,0,0,14,589,1396,1736,1831,1872,1882,1872,1792,1539,974,121,0,0,0,0,0,0,
2023-03-02,NP15,SOLAR,DAM,0,0,0,0,0,0,20,637,1632,1843,1864,1788,1800,1793,1788,1607,1078,122,0,0,0,0,0,0,
2023-03-02,NP15,WIND,DAM,544,447,359,280,199,145,103,78,68,59,42,38,46,62,94,121,143,168,209,240,262,300,290,271,
2023-03-02,SP15,SOLAR,DAM,0,0,0,0,0,0,489,4215,7606,8747,9052,9036,9046,8994,8629,7562,4053,466,10,0,0,0,0,0,
2023-03-02,SP15,WIND,DAM,3088,2853,2563,2180,1704,1481,1268,970,696,529,496,518,530,601,678,782,906,1091,1218,1372,1510,1547,1755,1801,
2023-03-02,ZP26,SOLAR,DAM,0,0,0,0,0,0,11,538,1409,1747,1851,1857,1843,1818,1773,1491,906,96,0,0,0,0,0,0,
2023-03-01,NP15,SOLAR,DAM,0,0,0,0,0,0,15,532,1444,1704,1757,1751,1795,1856,1872,1784,1149,129,0,0,0,0,0,0,
2023-03-01,NP15,WIND,DAM,629,615,552,499,415,334,305,360,445,671,888,992,1011,1003,971,940,859,819,781,787,754,676,616,556,
2023-03-01,SP15,SOLAR,DAM,0,0,0,0,0,0,323,2597,4614,5377,5771,6122,6134,6203,6196,5375,3025,371,7,0,0,0,0,0,
2023-03-01,SP15,WIND,DAM,1731,1780,1856,1965,2107,2380,2550,2733,2876,3075,3205,3286,3287,3359,3416,3398,3471,3455,3478,3522,3530,3531,3451,3354,
2023-03-01,ZP26,SOLAR,DAM,0,0,0,0,0,0,6,354,995,1263,1385,1451,1504,1535,1574,1425,906,99,0,0,0,0,0,0,
2023-02-28,NP15,SOLAR,DAM,0,0,0,0,0,0,12,288,608,649,618,586,578,581,569,540,354,46,0,0,0,0,0,0,
2023-02-28,NP15,WIND,DAM,478,446,446,485,559,612,680,713,750,691,626,693,870,888,916,905,795,708,650,669,695,707,716,757,
2023-02-28,SP15,SOLAR,DAM,0,0,0,0,0,0,370,3391,6442,7396,7329,7042,6844,6643,6104,5069,2573,282,7,0,0,0,0,0,
2023-02-28,SP15,WIND,DAM,2286,2372,2415,2413,2365,2281,2207,2154,2059,2050,1947,1956,2004,1925,1851,1765,1743,1710,1688,1741,1785,1801,1825,1871,
2023-02-28,ZP26,SOLAR,DAM,0,0,0,0,0,0,5,288,689,833,820,731,657,618,531,455,282,30,0,0,0,0,0,0,
2023-02-27,NP15,SOLAR,DAM,0,0,0,0,0,0,6,326,824,914,878,793,703,719,720,707,478,62,0,0,0,0,0,0,
2023-02-27,NP15,WIND,DAM,341,335,363,369,403,412,501,709,778,935,980,856,866,845,942,1021,876,814,727,679,633,605,543,486,
2023-02-27,SP15,SOLAR,DAM,0,0,0,0,0,0,340,3142,5921,6914,6983,7067,7017,6954,6745,5872,2773,195,0,0,0,0,0,0,
2023-02-27,SP15,WIND,DAM,1446,1383,1277,1200,1114,1091,1041,1018,1086,1130,1278,1437,1641,1727,1818,1878,1860,1854,1953,2012,2082,2204,2266,2252,
2023-02-27,ZP26,SOLAR,DAM,0,0,0,0,0,0,4,286,780,995,1068,1036,992,953,795,654,384,38,0,0,0,0,0,0,
2023-02-26,NP15,SOLAR,DAM,0,0,0,0,0,0,6,314,790,937,974,929,908,857,773,694,438,49,0,0,0,0,0,0,
2023-02-26,NP15,WIND,DAM,228,244,266,322,364,387,389,409,433,463,498,569,679,585,571,608,550,534,477,457,475,476,422,382,
